Index,Org,User,Timestamp,Protocol,TZ,Left force @ 0ms,Left force @ 50ms,Left force @ 100ms,Left force @ 150ms,Left force @ 200ms,Left force @ 250ms,Left force @ 300ms,Left peak force,Right force @ 0ms,Right force @ 50ms,Right force @ 100ms,Right force @ 150ms,Right force @ 200ms,Right force @ 250ms,Right force @ 300ms,Right peak force,Combined force @ 0ms,Combined force @ 50ms,Combined force @ 100ms,Combined force @ 150ms,Combined force @ 200ms,Combined force @ 250ms,Combined force @ 300ms,Combined peak force
806,Lucid,ND,07/06/2022 11:04,Easy,LHTZ,1.6,18.3,17.7,18,18.1,18.2,18.4,61.6,0.9,10.4,10.2,10.1,9.8,9.9,10,80,2.5,28.7,27.9,28.1,27.9,28.1,28.4,141.6
807,Lucid,ND,14/06/2022 13:22,easy,LHTZ,18.4,26.5,31.9,38.7,47.5,57.5,65.6,94.9,9.7,22.9,34.4,58.9,74.5,60.3,65.1,79.5,28.1,49.4,66.3,97.6,122,117.8,130.7,174.4
808,Lucid,ND,14/06/2022 13:22,easy,LHTZ,20.3,23.7,27.4,36.4,49.5,61.3,64.1,91.7,9.6,14.6,27.7,65,82.1,72.8,87.6,97.6,29.9,38.3,55.1,101.4,131.6,134.1,151.7,189.3
809,Lucid,ND,14/06/2022 13:22,easy,LHTZ,25,28.4,38.2,53,61.7,65.8,68.7,75.6,9.1,23.6,36.1,53.5,65,59.2,64,66.2,34.1,52,74.3,106.5,126.7,125,132.7,141.8
810,Lucid,ND,16/06/2022 10:34,easy,LHTZ,8.6,9.6,26.2,35.7,43.8,30.3,33.4,48.4,5.5,4.6,23.4,36.5,53.8,0,0,55.1,14.1,14.2,49.6,72.2,97.6,30.3,33.4,103.5
811,Lucid,ND,16/06/2022 10:39,easy,LHTZ,25,28.9,33.5,40.3,50.2,58.7,62.3,66.5,8.6,9.8,22,36.5,46.5,50.4,48.4,53.7,33.6,38.7,55.5,76.8,96.7,109.1,110.7,120.2
812,Lucid,ND,16/06/2022 10:39,easy,LHTZ,24,28.5,43.9,55.3,64.9,70.7,68.9,72,18.7,22.8,32.5,46.4,59.6,65.3,70.1,72.8,42.7,51.3,76.4,101.7,124.5,136,139,144.8
813,Lucid,ND,16/06/2022 10:39,easy,LHTZ,19.9,23.8,27.1,40.9,48.6,57.2,58.8,64.3,6.9,9.4,39.7,46.3,48.5,51.3,55.5,56.6,26.8,33.2,66.8,87.2,97.1,108.5,114.3,120.9
814,Lucid,ND,16/06/2022 10:39,easy,LHTZ,21.5,25.7,36,46.9,55.9,62.9,64.9,69.3,6.3,9.9,6.8,6.9,68.7,72.8,77.6,79.7,27.8,35.6,42.8,53.8,124.6,135.7,142.5,149
815,Lucid,ND,16/06/2022 10:39,easy,LHTZ,21.8,26.4,34.1,43.9,45.3,59,61.2,70.1,8.8,25.1,48.8,59.9,64.1,69.5,71.2,74.5,30.6,51.5,82.9,103.8,109.4,128.5,132.4,144.6
816,Lucid,ND,16/06/2022 10:39,easy,LHTZ,24.9,29.1,36.4,43,50,55.3,59,73.4,7,8.4,38.7,63.1,75.7,80.6,87.4,87.6,31.9,37.5,75.1,106.1,125.7,135.9,146.4,161
817,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,22.7,27.2,36,47.9,59.4,67.3,73.5,76.7,9.2,15.8,26.7,51.6,73.4,85.3,89.3,90.1,31.9,43,62.7,99.5,132.8,152.6,162.8,166.8
818,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,31.5,34.1,43,62.2,73.7,81.9,86.9,88.8,22.1,29.6,44,56.1,61.2,66.1,50.6,67.8,53.6,63.7,87,118.3,134.9,148,137.5,156.6
819,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,21.2,24.6,26.3,30.2,38.3,51.9,63.4,69.1,8.1,8.2,4.4,70.4,76.2,80.4,4.5,82.2,29.3,32.8,30.7,100.6,114.5,132.3,67.9,151.3
820,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,13.3,18.7,39.8,59.7,62.1,68.1,70.9,78,13.7,19.8,39.8,53.1,60.1,65.5,62.2,65.9,27,38.5,79.6,112.8,122.2,133.6,133.1,143.9
821,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,23.1,25.7,32.2,44.7,57.4,66.9,71.5,76.8,9.5,8.6,8.8,8.8,8.8,8.9,9.6,83.7,32.6,34.3,41,53.5,66.2,75.8,81.1,160.5
822,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,9.1,18.8,29.1,52.8,66.2,75.3,67.3,78.1,16.3,24.2,41.5,50.5,58.2,61.7,61.4,63.6,25.4,43,70.6,103.3,124.4,137,128.7,141.7
823,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,26.9,31.3,41.9,54.3,66.8,74.3,79.7,84.8,17.8,6.9,7,75.2,84.8,89.8,94.1,96.2,44.7,38.2,48.9,129.5,151.6,164.1,173.8,181
824,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,9.8,18.9,44.2,57,67.1,73.3,75.2,79.7,22.7,28.7,39.8,50.2,59.8,68,60.7,70.8,32.5,47.6,84,107.2,126.9,141.3,135.9,150.5
825,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,23,29.5,45.2,59.4,70,76.2,0,78.3,18.8,23.4,42,71.9,86.2,90.6,94.6,94.6,41.8,52.9,87.2,131.3,156.2,166.8,94.6,172.9
826,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,9.3,20.5,30.1,47.3,54.4,66.5,72.1,73.2,17.9,23.1,35.7,47.2,59.1,59.9,0,61.3,27.2,43.6,65.8,94.5,113.5,126.4,72.1,134.5
827,Lucid,ND,18/07/2022 09:54,easy early,LHTZ,24.5,29.7,42,57.6,73.6,65.9,76.7,91.4,9.7,15.3,31.8,67.7,85.4,89.8,94.4,96.1,34.2,45,73.8,125.3,159,155.7,171.1,187.5
828,Lucid,ND,18/07/2022 09:54,easy early,RHTZ,18.5,23.7,43.4,68.1,79.7,85.9,78.1,91.2,20.6,27.4,45,61.6,69.4,74.3,78.6,79.5,39.1,51.1,88.4,129.7,149.1,160.2,156.7,170.7
829,Lucid,RH,18/05/2022 10:20,Easy,LHTZ,8,5.7,31.1,46.9,35.5,41.6,47.5,64.9,8.5,7.7,50.1,62.5,73.7,79.4,72.7,82.2,16.5,13.4,81.2,109.4,109.2,121,120.2,147.1
830,Lucid,RH,18/05/2022 10:20,Easy,LHTZ,22.8,8.5,36.5,44.7,62.2,70.3,57.4,71.6,7.9,29.4,48.8,66.9,77.8,70.3,78.5,84.4,30.7,37.9,85.3,111.6,140,140.6,135.9,156
831,Lucid,RH,18/05/2022 10:20,Easy,RHTZ,6.3,8.8,46.8,57.3,70.9,78,54.6,81.5,6.8,19.1,39.8,61.9,70.6,78.2,83.3,85.9,13.1,27.9,86.6,119.2,141.5,156.2,137.9,167.4
832,Lucid,RH,18/05/2022 10:20,Easy,RHTZ,5.9,8.4,6.7,7.2,6.9,6.4,6,83.9,2.8,9.8,33.2,54.8,68.9,72,0,72.4,8.7,18.2,39.9,62,75.8,78.4,6,156.3
833,Lucid,RH,18/05/2022 11:53,Easy,LHTZ,3.5,4.6,41.4,58.4,55.8,64.3,50.1,67.1,1,5.6,37,49.8,59.4,56.3,70.6,71,4.5,10.2,78.4,108.2,115.2,120.6,120.7,138.1
834,Lucid,RH,18/05/2022 11:53,Easy,LHTZ,9.9,22,5.9,6.1,7.2,7.3,18.8,92.6,0.2,61.3,61.8,0,0,0,0,92.3,10.1,83.3,67.7,6.1,7.2,7.3,18.8,184.9
835,Lucid,RH,18/05/2022 13:35,Easy,LHTZ,3.1,29.1,49.1,27.9,39.8,50.2,53.6,61,1.4,47.5,59,65.4,72.7,69.7,0,73.1,4.5,76.6,108.1,93.3,112.5,119.9,53.6,134.1
836,Lucid,RH,18/05/2022 13:35,Easy,LHTZ,8.9,6.1,8.2,5.1,6.9,9.1,6.7,82.6,3.8,37.2,64.9,80.2,0.6,0.4,0.4,82.3,12.7,43.3,73.1,85.3,7.5,9.5,7.1,164.9
837,Lucid,RH,18/05/2022 13:35,Easy,RHTZ,8.6,60.3,65.2,58.1,58.5,62.5,0,66.8,2.1,6,7.9,52.8,63.7,29.7,43.3,63.7,10.7,66.3,73.1,110.9,122.2,92.2,43.3,130.5
838,Lucid,RH,18/05/2022 13:35,Easy,RHTZ,2.7,38.1,64.1,80.8,0,0,0,85.4,3.9,41.1,56.1,61.4,2.6,3.7,2.9,70.6,6.6,79.2,120.2,142.2,2.6,3.7,2.9,156
839,Lucid,RH,18/05/2022 16:44,Easy,LHTZ,15.4,20.5,29.8,41.4,44.7,51.8,57.4,68.4,2.3,7.3,50.8,59.8,67.2,47.2,49,67.4,17.7,27.8,80.6,101.2,111.9,99,106.4,135.8
840,Lucid,RH,18/05/2022 16:44,Easy,LHTZ,9.2,16.1,24.7,31,38,44.4,46.7,48.5,0.2,9.2,30.5,39.1,47,30.7,32.7,48.7,9.4,25.3,55.2,70.1,85,75.1,79.4,97.2
841,Lucid,RH,18/05/2022 16:44,Easy,RHTZ,0.2,6.2,31.6,38.2,48.1,52.1,38.9,54.6,7.7,11.6,25.2,40.5,52.9,41.3,41.4,60.1,7.9,17.8,56.8,78.7,101,93.4,80.3,114.7
842,Lucid,RH,18/05/2022 16:44,Easy,RHTZ,0.2,18.1,36.4,44.3,50.1,55.7,57.9,58.6,6.2,14.7,22.6,29.1,41.7,49.9,58.4,63.1,6.4,32.8,59,73.4,91.8,105.6,116.3,121.7
843,Lucid,RH,27/05/2022 15:09,Easy,LHTZ,9.4,15.9,39,58.2,44.7,52.4,0,65.4,9,15.3,42,55.9,55.7,56.6,49.9,61.7,18.4,31.2,81,114.1,100.4,109,49.9,127.1
844,Lucid,RH,27/05/2022 15:09,Easy,LHTZ,7.8,7.4,27.9,39.6,43.7,47.9,0,48,9.5,17.6,33.2,46.6,55,59.3,43.7,60.1,17.3,25,61.1,86.2,98.7,107.2,43.7,108.1
845,Lucid,RH,27/05/2022 15:09,Easy,LHTZ,8.5,8.3,17.5,23.5,36.2,38,0,44,8.3,8.6,24,27.8,20.2,18.4,17.4,28.5,16.8,16.9,41.5,51.3,56.4,56.4,17.4,72.5
846,Lucid,RH,27/05/2022 15:09,Easy,LHTZ,5.2,8.1,25.8,34.1,41,39.7,41.9,47.3,8,18.6,27.3,27.3,24.6,25.1,26.6,41.3,13.2,26.7,53.1,61.4,65.6,64.8,68.5,88.6
847,Lucid,RH,13/06/2022 10:08,Easy,LHTZ,0.3,6.2,15.9,13.8,0,0,0,18.3,0.6,8.3,18.6,22.6,0,0,0,22.7,0.9,14.5,34.5,36.4,0,0,0,41
848,Lucid,RH,13/06/2022 10:08,Easy,LHTZ,1,9.3,15.3,17.4,0,0,0,17.7,2,7.7,16.2,20,0,0,0,20.5,3,17,31.5,37.4,0,0,0,38.2
849,Lucid,RH,13/06/2022 10:08,Easy,RHTZ,2,6.9,16,21.1,17.7,0,0,23.2,1.7,8.8,14.8,0,0,0,0,15.7,3.7,15.7,30.8,21.1,17.7,0,0,38.9
850,Lucid,RH,13/06/2022 10:08,Easy,RHTZ,2.1,6.5,9.2,15.3,17.4,18.9,20.1,21.3,3.2,9.3,11.8,0,0,0,0,12.6,5.3,15.8,21,15.3,17.4,18.9,20.1,33.9
851,Lucid,RH,13/06/2022 10:32,Easy,LHTZ,2,5.6,9.6,21.1,23.9,0,0,26.1,5.1,8.8,16.6,19.7,24.6,26.8,0,26.8,7.1,14.4,26.2,40.8,48.5,26.8,0,52.9
852,Lucid,RH,13/06/2022 10:32,Easy,LHTZ,2.1,5.9,9.9,16.1,18.6,21.9,22.9,24.7,5.6,9.7,9,17.9,20.8,22.5,23.5,24.9,7.7,15.6,18.9,34,39.4,44.4,46.4,49.6
853,Lucid,RH,14/06/2022 13:22,easy,LHTZ,16.5,22.2,38.7,64,75.1,79.9,89.9,96.1,5.9,9.6,61.6,78.8,80.1,87.3,72.3,87.5,22.4,31.8,100.3,142.8,155.2,167.2,162.2,183.6
854,Lucid,RH,14/06/2022 13:22,easy,LHTZ,8.3,20.1,35.4,56.8,67.1,73.5,60.1,79.4,6.1,9.6,52.4,72.9,61.5,68.1,74.9,93.5,14.4,29.7,87.8,129.7,128.6,141.6,135,172.9
855,Lucid,RH,14/06/2022 13:22,easy,LHTZ,18.4,26.1,38.4,55,60.1,66.7,53.7,68.3,6.3,8.8,45.6,66.5,82.4,72.9,77.9,83.9,24.7,34.9,84,121.5,142.5,139.6,131.6,152.2
856,Lucid,RH,14/06/2022 13:22,easy,LHTZ,18.6,23.1,37.4,56.4,65.7,66.8,20.2,68.5,9.7,9.8,45.4,63.7,75.1,78.7,82.9,89.1,28.3,32.9,82.8,120.1,140.8,145.5,103.1,157.6
857,Lucid,RH,15/06/2022 11:49,easy,LHTZ,2.8,9.7,30.2,38.2,42.6,51.8,53.2,56.3,1.9,6.7,8.3,56.2,19.5,25.5,29.5,58.1,4.7,16.4,38.5,94.4,62.1,77.3,82.7,114.4
858,Lucid,RH,15/06/2022 11:49,easy,RHTZ,0.2,5.7,54.1,66.5,68.2,27.7,31.2,71.2,1,9.2,26.5,40.3,54.6,0,0,65.1,1.2,14.9,80.6,106.8,122.8,27.7,31.2,136.3
859,Lucid,RH,15/06/2022 11:49,easy,LHTZ,8.6,9.5,25.9,41.9,48.6,54.3,57.2,60.3,2,7.3,43.6,65.6,74.8,34.7,44.3,75.7,10.6,16.8,69.5,107.5,123.4,89,101.5,136
860,Lucid,RH,15/06/2022 11:49,easy,RHTZ,1.9,9.8,53.7,62.8,31.1,37.1,44.2,65.5,15.5,22.5,27.7,40.5,51.3,46.9,52.5,60.1,17.4,32.3,81.4,103.3,82.4,84,96.7,125.6
861,Lucid,RH,15/06/2022 11:49,easy,RHTZ,2,7.5,51,68.3,71.9,60.4,66,72.1,2.7,30.9,45.2,55.1,52.2,47.6,0,63.1,4.7,38.4,96.2,123.4,124.1,108,66,135.2
862,Lucid,RH,15/06/2022 11:49,easy,LHTZ,7,6.2,22.2,38.3,39.8,45.7,51.1,58.6,0.2,9,9.3,64.2,50.3,53.6,56.4,69.1,7.2,15.2,31.5,102.5,90.1,99.3,107.5,127.7
863,Lucid,RH,15/06/2022 11:49,easy,LHTZ,4.3,8.7,24.6,39,49.1,50.8,54.6,59,3.5,7.6,28.6,62.8,74.2,76.3,78.5,87.2,7.8,16.3,53.2,101.8,123.3,127.1,133.1,146.2
864,Lucid,RH,15/06/2022 11:49,easy,LHTZ,2,7.4,7.2,7.4,7.7,8.4,50.1,55.2,6.1,6.7,35,63.1,76.7,59.9,0,77,8.1,14.1,42.2,70.5,84.4,68.3,50.1,132.2
865,Lucid,RH,15/06/2022 11:49,easy,LHTZ,8.6,9.8,22.7,34.6,41.9,45.9,47.5,48.8,5.2,7.1,38.6,57.9,0,0,0,71.1,13.8,16.9,61.3,92.5,41.9,45.9,47.5,119.9
866,Lucid,RH,15/06/2022 11:49,easy,LHTZ,9.2,7.3,34.5,44.8,50.3,31.6,32.2,52.5,8.8,6.8,30.2,60.8,78.8,52.8,52.1,79,18,14.1,64.7,105.6,129.1,84.4,84.3,131.5
867,Lucid,RH,15/06/2022 11:49,easy,LHTZ,5.3,7.8,34.8,35.8,50.5,42.7,0,50.6,4.1,8.1,32.5,61.5,76.4,79.7,52.3,79.7,9.4,15.9,67.3,97.3,126.9,122.4,52.3,130.3
868,Lucid,RH,15/06/2022 11:49,easy,LHTZ,5.2,18.7,28.4,37.2,41,35.9,39,49.2,9.8,8.2,55.3,56.7,72.4,79.1,50.2,80.2,15,26.9,83.7,93.9,113.4,115,89.2,129.4
869,Lucid,RH,15/06/2022 11:49,easy,LHTZ,7.1,7.2,31.5,36,45.7,42.5,0,45.7,4.5,8.4,25.2,50.5,64.9,60.5,46,67.6,11.6,15.6,56.7,86.5,110.6,103,46,113.3
870,Lucid,RH,15/06/2022 11:49,easy,LHTZ,8.2,7.9,29.4,37,45.4,0,0,46.3,5.8,7.9,48.3,71.6,56.7,0,0,79.1,14,15.8,77.7,108.6,102.1,0,0,125.4
871,Lucid,RH,15/06/2022 11:49,easy,LHTZ,6.1,8,7.9,8.3,8.6,9,9.4,46.7,6.8,9.3,6.7,6.3,72,77.5,5.1,77.6,12.9,17.3,14.6,14.6,80.6,86.5,14.5,124.3
872,Lucid,RH,15/06/2022 11:49,easy,LHTZ,9,13.3,22.6,37.8,41.6,45.6,45.4,52.3,5.4,9.7,9,9.3,8.7,7.8,7,74.3,14.4,23,31.6,47.1,50.3,53.4,52.4,126.6
873,Lucid,RH,15/06/2022 11:49,easy,LHTZ,1.8,9.2,8.2,9.4,36.5,11.5,19.9,40.2,5.5,8.7,33,60.9,49.1,0,0,71.3,7.3,17.9,41.2,70.3,85.6,11.5,19.9,111.5
874,Lucid,RH,15/06/2022 11:49,easy,RHTZ,9.7,8.6,50.6,61.7,65,52.8,55.7,69.4,6.2,16.7,30.8,43.7,54.2,43.9,44.6,60.2,15.9,25.3,81.4,105.4,119.2,96.7,100.3,129.6
875,Lucid,RH,15/06/2022 11:49,easy,RHTZ,3.6,6,5.4,57.8,5.7,5.4,4.9,65.3,3.2,17.9,31.4,42.8,52.5,46.1,0,60.1,6.8,23.9,36.8,100.6,58.2,51.5,4.9,125.4
876,Lucid,RH,15/06/2022 11:49,easy,RHTZ,3.8,8.7,41.9,62.2,68.5,74.5,57.7,74.5,8.1,17.2,30.7,43,48.6,56.4,60.9,61.6,11.9,25.9,72.6,105.2,117.1,130.9,118.6,136.1
877,Lucid,RH,15/06/2022 11:49,easy,RHTZ,6.3,8.6,36.1,49.9,56.7,59.7,61.7,62.1,3.7,17.2,29.1,40.5,45.2,45.4,0,50.6,10,25.8,65.2,90.4,101.9,105.1,61.7,112.7
878,Lucid,RH,15/06/2022 11:49,easy,RHTZ,6.5,7.5,34.2,51,59.1,56.3,53.4,59.9,14.8,21.4,32.6,40.2,48.2,41,0,55.3,21.3,28.9,66.8,91.2,107.3,97.3,53.4,115.2
879,Lucid,RH,15/06/2022 11:49,easy,RHTZ,8.7,8.3,31.6,60.7,74.5,85,58.5,85,2.9,9.9,24.6,34.4,44.2,55.7,0,58,11.6,18.2,56.2,95.1,118.7,140.7,58.5,143
880,Lucid,RH,15/06/2022 11:49,easy,RHTZ,4.4,8,43.7,58.7,44.1,55.1,62.1,65,5.2,11.3,26.3,37.5,42.9,55.2,0,56,9.6,19.3,70,96.2,87,110.3,62.1,121
881,Lucid,RH,15/06/2022 11:49,easy,RHTZ,3.1,8.9,40.1,57.9,68.8,60.5,62.9,70.8,7,17.5,27.8,35.4,50.4,34,36.8,52.4,10.1,26.4,67.9,93.3,119.2,94.5,99.7,123.2
882,Lucid,RH,15/06/2022 11:49,easy,RHTZ,5,9.8,45.9,62.4,74.1,81.8,60.7,82.7,3.9,16.8,26.1,35.5,44.3,57.3,0,58.1,8.9,26.6,72,97.9,118.4,139.1,60.7,140.8
883,Lucid,RH,15/06/2022 11:49,easy,RHTZ,7.2,9.6,33.7,54.8,46.7,52.6,55.4,70.9,7.6,21.9,26.9,32,43.5,0,0,48.9,14.8,31.5,60.6,86.8,90.2,52.6,55.4,119.8
884,Lucid,RH,15/06/2022 11:49,easy,RHTZ,8.1,8.5,28.4,54.5,64.2,59.7,63.8,70.2,6.9,12.9,21.6,31.2,45.4,0,0,48.5,15,21.4,50,85.7,109.6,59.7,63.8,118.7
885,Lucid,RH,16/06/2022 10:34,easy,LHTZ,0.1,6.7,7.9,26.1,32.3,27.6,22.6,32.3,3.7,7,22.8,44.8,59.6,53.6,55.7,60.8,3.8,13.7,30.7,70.9,91.9,81.2,78.3,93.1
886,Lucid,RH,16/06/2022 10:34,easy,LHTZ,0.1,8.3,6.9,9.1,25.1,27.7,24.4,31.3,3.6,7.8,26.5,47.7,57.8,63.1,47.6,63.8,3.7,16.1,33.4,56.8,82.9,90.8,72,95.1
887,Lucid,RH,16/06/2022 10:39,easy,LHTZ,8.8,7,30.8,37.7,43.4,50,39.5,51.8,6.6,7.5,20.7,58.6,61.7,41.7,43.5,64.9,15.4,14.5,51.5,96.3,105.1,91.7,83,116.7
888,Lucid,RH,16/06/2022 10:39,easy,LHTZ,6,9.7,30.6,40.9,48.4,48.3,50.1,50.7,9.7,16.9,29.3,50.7,60,64.9,41.5,64.9,15.7,26.6,59.9,91.6,108.4,113.2,91.6,115.6
889,Lucid,RH,16/06/2022 10:39,easy,LHTZ,9.3,7.9,26.8,34.8,42.1,43.7,45.3,45.4,9,8.3,42.6,52,53.3,0,0,58.6,18.3,16.2,69.4,86.8,95.4,43.7,45.3,104
890,Lucid,RH,16/06/2022 10:39,easy,LHTZ,17.5,22.5,22.3,23,24,30,33.8,45.3,6.3,9.5,9.4,8.7,9.1,12.4,14.7,63.7,23.8,32,31.7,31.7,33.1,42.4,48.5,109
891,Lucid,RH,16/06/2022 10:39,easy,LHTZ,4.8,9.8,27.6,35,40.7,42.9,45.6,47.5,8.5,22.1,45.3,44.1,55.8,58.7,67,70.8,13.3,31.9,72.9,79.1,96.5,101.6,112.6,118.3
892,Lucid,RH,16/06/2022 10:39,easy,LHTZ,4.7,9.4,32.8,41.4,29.5,34.8,38,46.2,9,9.2,8.7,9.6,8.5,8.2,8.3,75.7,13.7,18.6,41.5,51,38,43,46.3,121.9
893,Lucid,RH,16/06/2022 10:39,easy,LHTZ,5,9.2,27,33,40.2,43.9,45.3,48.4,8.6,20,35.2,58.1,72.6,85.9,65.1,87.4,13.6,29.2,62.2,91.1,112.8,129.8,110.4,135.8
894,Lucid,RH,16/06/2022 10:39,easy,LHTZ,3.8,14.1,28.5,37.8,43.2,44.9,0,46.1,9.8,17.6,31.4,49.4,67.7,76.1,81.5,81.7,13.6,31.7,59.9,87.2,110.9,121,81.5,127.8
895,Lucid,RH,16/06/2022 10:39,easy,LHTZ,3.3,7,22.1,26.5,31.8,35.6,39.4,42.4,7.2,15.9,24.5,34.3,46.2,54.2,25.3,54.8,10.5,22.9,46.6,60.8,78,89.8,64.7,97.2
896,Lucid,RH,16/06/2022 10:39,easy,LHTZ,11.7,8.3,29,36.8,42.5,38.3,40.9,47,9.5,21,9.4,9.7,9.2,71.3,55.5,73.6,21.2,29.3,38.4,46.5,51.7,109.6,96.4,120.6
897,Lucid,RH,16/06/2022 10:39,easy,LHTZ,3.4,8,27.8,35.9,41.2,35.4,36.3,41.7,6.4,8.6,28.3,41.9,40.1,46.3,50.3,60.7,9.8,16.6,56.1,77.8,81.3,81.7,86.6,102.4
898,Lucid,RH,16/06/2022 10:39,easy,LHTZ,5.8,14.7,22.8,31.5,35.7,39.1,41.5,44.7,4.7,7.1,22.5,30.8,39.4,46.5,52.6,57.3,10.5,21.8,45.3,62.3,75.1,85.6,94.1,102
899,Lucid,RH,16/06/2022 10:39,easy,LHTZ,13.6,16.6,18.3,20.6,26.2,28.8,33,46.2,6.4,14.3,18.6,23.1,27.5,32,36.3,51.7,20,30.9,36.9,43.7,53.7,60.8,69.3,97.9
900,Lucid,RH,16/06/2022 10:39,easy,RHTZ,14,17.2,9.8,9.7,55.3,57.5,9.9,67.7,13.8,19.5,37.1,44.5,52.1,32.9,37.7,53.9,27.8,36.7,46.9,54.2,107.4,90.4,47.6,121.6
901,Lucid,RH,16/06/2022 10:39,easy,RHTZ,1.1,13,11.7,12.6,12.3,13.5,11.9,48.7,0.3,5.9,6.6,6.6,6.8,6.6,6.9,50.7,1.4,18.9,18.3,19.2,19.1,20.1,18.8,99.4
902,Lucid,RH,16/06/2022 10:39,easy,LHTZ,18.8,20.8,25.2,27.9,31.4,34,37.8,50.8,14.9,16.9,24.1,33.3,39.1,45,49.2,74.2,33.7,37.7,49.3,61.2,70.5,79,87,125
903,Lucid,RH,16/06/2022 10:39,easy,LHTZ,5.6,9.9,16.2,25.7,31.4,36.6,37.3,42.8,9,6.1,8.4,6,6,52.6,58.3,64,14.6,16,24.6,31.7,37.4,89.2,95.6,106.8
904,Lucid,RH,16/06/2022 10:39,easy,LHTZ,5.1,9.2,14.2,15.8,23.9,22.9,22.9,42.7,7.4,7.3,16.1,31.8,21,18.4,19.8,32.8,12.5,16.5,30.3,47.6,44.9,41.3,42.7,75.5
905,Lucid,RH,16/06/2022 10:39,easy,LHTZ,9.1,9.4,20.6,28.3,32.3,35.1,38.2,40.6,7.6,5.6,6.4,5.2,41.3,4.4,5.9,41.4,16.7,15,27,33.5,73.6,39.5,44.1,82
906,Lucid,RH,16/06/2022 10:39,easy,LHTZ,6.3,7.2,20.9,33.8,40.9,39.4,44.6,51.6,3.6,9.1,31.3,41.2,0,0,0,42.9,9.9,16.3,52.2,75,40.9,39.4,44.6,94.5
907,Lucid,RH,16/06/2022 10:39,easy,LHTZ,4.2,9.1,9.6,26.2,32.5,35.8,37.2,46.2,6.1,14.8,32.1,40.1,47.3,50.2,0,50.5,10.3,23.9,41.7,66.3,79.8,86,37.2,96.7
908,Lucid,RH,12/07/2022 15:48,config1,LHTZ,2,9.2,29.9,44.9,48.8,55,56.5,57.6,5.6,9.9,27.7,50.9,64.4,72.8,74.8,74.8,7.6,19.1,57.6,95.8,113.2,127.8,131.3,132.4
909,Lucid,RH,12/07/2022 15:48,config1,RHTZ,5.5,7.1,47.3,57.1,66.5,73,79.3,89.3,1,6.8,36.4,47.5,56.1,59.8,62.2,63.2,6.5,13.9,83.7,104.6,122.6,132.8,141.5,152.5
910,Lucid,RH,13/07/2022 13:36,config1,LHTZ,5.8,8.3,25.8,42.4,50.8,56.9,43.3,57,8.5,7.9,46.4,63.7,68,73.7,60.5,74.3,14.3,16.2,72.2,106.1,118.8,130.6,103.8,131.3
911,Lucid,RH,13/07/2022 13:36,config1,RHTZ,4.3,8.2,45.6,52.3,62.5,71.6,71,79,2.4,7.7,38.2,53.2,61.7,69.9,55.8,70.3,6.7,15.9,83.8,105.5,124.2,141.5,126.8,149.3
912,Lucid,RH,13/07/2022 13:36,config1,LHTZ,7.5,8.3,26.2,39.9,54.1,45.6,48.5,56.2,6.8,8.4,48.5,67.2,76.1,76.2,60.2,77.3,14.3,16.7,74.7,107.1,130.2,121.8,108.7,133.5
913,Lucid,RH,13/07/2022 13:36,config1,RHTZ,4.8,9.6,43.1,67.4,77.1,84,55.8,84,3,8.7,41.4,56,62.5,50,52.8,67.2,7.8,18.3,84.5,123.4,139.6,134,108.6,151.2
914,Lucid,RH,13/07/2022 13:36,config1,LHTZ,2.3,8.8,31,42.3,49.4,52.1,32.8,54.9,7.8,5.1,5.5,59.4,75.4,81.5,75.5,81.5,10.1,13.9,36.5,101.7,124.8,133.6,108.3,136.4
915,Lucid,RH,13/07/2022 13:36,config1,RHTZ,7.2,9.2,27.4,58,73.2,69.8,78,89.3,3.4,9,45.5,55.7,40,44.2,49.5,65,10.6,18.2,72.9,113.7,113.2,114,127.5,154.3
916,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,5.6,7.4,23.4,36.9,50.3,54.2,59.5,62.5,8.8,17.3,42.3,65.5,68,76,80.1,88.1,14.4,24.7,65.7,102.4,118.3,130.2,139.6,150.6
917,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,7,9.1,47.5,65.2,77.3,87.4,82.8,96.4,8.4,12.5,38.4,55.8,61.4,68.3,41.2,69.3,15.4,21.6,85.9,121,138.7,155.7,124,165.7
918,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,5.4,9.5,39.2,46.7,53.9,58,62.2,65.7,7.2,14.9,41.7,65.3,77.8,82.6,87.7,92.1,12.6,24.4,80.9,112,131.7,140.6,149.9,157.8
919,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,8,8.3,26.8,60.9,74.5,79.2,80.8,94.2,4.9,8.6,38.9,54,64.6,68.2,71.4,71.4,12.9,16.9,65.7,114.9,139.1,147.4,152.2,165.6
